iter	Logloss
587	0.001600706073
588	0.00159558328
589	0.001592506132
590	0.001585665162
591	0.001581408153
592	0.001575649502
593	0.001573750472
594	0.001571293886
595	0.001568322433
596	0.001568320815
597	0.001566435974
598	0.001565273253
599	0.001563107621
600	0.00156104913
601	0.001554449427
602	0.001550457196
603	0.001546447652
604	0.001546442365
605	0.001540945553
606	0.001538732446
607	0.001533675784
608	0.001532917203
609	0.001529485663
610	0.001527808087
611	0.001523057049
612	0.001518534299
613	0.001513717991
614	0.001507718463
615	0.001506343571
616	0.001503081902
617	0.001502622584
618	0.001500962085
619	0.001500065393
620	0.001500064573
621	0.00149952264
622	0.001496555839
623	0.00149655295
624	0.001496384329
625	0.001492175983
626	0.001488611486
627	0.001488364605
628	0.00148655235
629	0.00148285134
630	0.001479192866
631	0.001474436143
632	0.001470978039
633	0.001469503034
634	0.001469031781
635	0.001466269539
636	0.001462098422
637	0.001460314033
638	0.001456903127
639	0.00145369972
640	0.001444964546
641	0.001441716041
642	0.001435803451
643	0.001432526189
644	0.001432525073
645	0.001428165932
646	0.001427174916
647	0.001425133001
648	0.001421671797
649	0.001417971397
650	0.001413022004
651	0.00141302332
652	0.001408204067
653	0.001408192762
654	0.001407106796
655	0.001402533968
656	0.001400971964
657	0.001398979311
658	0.001394146279
659	0.001387636331
660	0.00138674472
661	0.001386406045
662	0.001385300527
663	0.001381495557
664	0.001379991037
665	0.001377561041
666	0.00137689516
667	0.001373703331
668	0.001368256462
669	0.001368149336
670	0.001368147702
671	0.001363528066
672	0.001359009915
673	0.001358889466
674	0.001357296942
675	0.001355396488
676	0.001351823232
677	0.001349885758
678	0.00134920135
679	0.001345941243
680	0.001344096383
681	0.001338916951
682	0.001337968481
683	0.001332912782
684	0.001331089626
685	0.001328268394
686	0.00132610853
687	0.001322980782
688	0.001317357107
689	0.001315228613
690	0.001311403517
691	0.001310798214
692	0.001307757747
693	0.001304878929
694	0.001301846955
695	0.001301616394
696	0.001301615698
697	0.001297987406
698	0.00129570007
699	0.001294054498
700	0.001288563971
701	0.001284611373
702	0.001282860663
703	0.001280787988
704	0.001276012378
705	0.001275943425
706	0.00127288024
707	0.00127287878
708	0.001269992504
709	0.001268507208
710	0.001265466485
711	0.001262846416
712	0.001261170125
713	0.001259907025
714	0.001257308588
715	0.001255234781
716	0.001255234279
717	0.001254406524
718	0.001251365591
719	0.001247099531
720	0.001244920109
721	0.001243337861
722	0.001243262689
723	0.001240412162
724	0.001239371611
725	0.001234103485
726	0.001234098967
727	0.001232037146
728	0.001232032741
729	0.001228337529
730	0.001226261355
731	0.001226261473
732	0.001222033949
733	0.001222031475
734	0.001218153418
735	0.001217876463
736	0.001213665459
737	0.001212672987
738	0.001209422587
739	0.001208071084
740	0.001205760482
741	0.001205659652
742	0.001204755297
743	0.001201170305
744	0.001198771536
745	0.001196572316
746	0.001193450248
747	0.001189651123
748	0.001189650662
749	0.001187498528
750	0.001185086963
751	0.001184595772
752	0.001184596397
753	0.001184227787
754	0.001180098997
755	0.001175726211
756	0.00117555002
757	0.001175537833
758	0.001171323274
759	0.001166975137
760	0.001164213007
761	0.001162940912
762	0.001159613809
763	0.001156718302
764	0.0011546759
765	0.001152181362
766	0.001150259174
767	0.001148474492
768	0.001145815001
769	0.001145451621
770	0.001145335377
771	0.001144857751
772	0.001143956976
773	0.001143953053
774	0.001140007293
775	0.001137031911
776	0.001132902763
777	0.00112871335
778	0.00112741137
779	0.001123773756
780	0.001119686801
781	0.001119358817
782	0.001117921123
783	0.001117918065
784	0.001116209539
785	0.001113967444
786	0.001112335063
787	0.001110031012
788	0.001109783732
789	0.001107244219
790	0.001105586317
791	0.001104131746
792	0.001101468438
793	0.001099281246
794	0.001097782786
795	0.001096018896
796	0.001094982612
797	0.001093578619
798	0.001091515057
799	0.00109068848
800	0.001090379429
801	0.001090377636
802	0.001087183783
803	0.001085564965
804	0.001084043782
805	0.001082443897
806	0.001080152729
807	0.00107667684
808	0.001074646845
809	0.00107436338
810	0.001074365198
811	0.001072547882
812	0.001072490044
813	0.001072492954
814	0.00107084771
815	0.00107005863
816	0.001069026085
817	0.001069027924
818	0.001068742799
819	0.001068173497
820	0.001065282923
821	0.001062651293
822	0.001062647574
823	0.001060650731
824	0.001059127232
825	0.001056390295
826	0.001054257283
827	0.001050966119
828	0.001049202818
829	0.001046828646
830	0.001045277153
831	0.001043385971
832	0.001041560295
833	0.001038485
834	0.001037638764
835	0.001037634784
836	0.00103715058
837	0.001034295269
838	0.001031938944
839	0.00102875006
840	0.001026593822
841	0.001025870345
842	0.001023986642
843	0.001023982897
844	0.001023983788
845	0.001020861065
846	0.001019150388
847	0.00101821772
848	0.001016703334
849	0.00101472798
850	0.001013172768
851	0.001011453582
852	0.001011252767
853	0.001010847869
854	0.001008411312
855	0.001004912105
856	0.001002221127
857	0.001002221111
858	0.001002223626
859	0.001000141987
860	0.0009982769854
861	0.0009976936118
862	0.0009976991133
863	0.0009968472986
864	0.0009966682542
865	0.0009950217962
866	0.0009933969191
867	0.000992559606
868	0.000992559186
869	0.0009925598519
870	0.0009908644952
871	0.0009901074148
872	0.0009889969888
873	0.0009884452156
874	0.0009867743493
875	0.0009844441539
876	0.0009838277253
877	0.000981843115
878	0.0009797173407
879	0.0009797162035
880	0.0009794312322
881	0.0009794286812
882	0.0009794296852
883	0.0009775760607
884	0.0009775762502
885	0.0009775735866
886	0.0009775713173
887	0.0009775723828
888	0.0009765531669
889	0.0009757957945
890	0.0009746011097
891	0.0009746011558
892	0.0009712730693
893	0.0009681262657
894	0.0009681272748
895	0.0009670529723
896	0.0009669601589
897	0.0009659918908
898	0.0009640473738
899	0.0009640468872
900	0.000963834634
901	0.0009606758081
902	0.0009598415736
903	0.0009577221049
904	0.0009555105503
905	0.0009528866294
906	0.0009503193627
907	0.0009501094966
908	0.0009494378891
909	0.0009484816229
910	0.0009480251679
911	0.0009457757892
912	0.0009456071791
913	0.0009454905055
914	0.0009454905055
915	0.0009450988697
916	0.0009427456491
917	0.0009422818075
918	0.0009414257617
919	0.0009408000154
920	0.0009385799882
921	0.0009358722234
922	0.0009340095116
923	0.0009322989721
924	0.0009322949304
925	0.0009297878472
926	0.0009279852985
927	0.0009263675108
928	0.000923713132
929	0.0009207672969
930	0.0009181058542
931	0.0009181038667
932	0.0009158558045
933	0.0009148775117
934	0.0009116014179
935	0.0009110795085
936	0.0009102085922
937	0.0009085795301
938	0.0009076691711
939	0.0009057848375
940	0.0009057859286
941	0.0009024906308
942	0.0009012572921
943	0.0008995350528
944	0.000898460822
945	0.0008984620719
946	0.0008980069231
947	0.0008965132316
948	0.0008959284135
949	0.0008954764714
950	0.0008954769426
951	0.0008954742072
952	0.0008954726347
953	0.0008930987654
954	0.0008912119936
955	0.0008887201804
956	0.0008887185566
957	0.0008874892441
958	0.0008872258024
959	0.0008860671539
960	0.0008843709469
961	0.0008843703578
962	0.0008836318974
963	0.0008830995792
964	0.0008810573978
965	0.0008810578537
966	0.0008802498563
967	0.0008802487806
968	0.0008799314714
969	0.0008786803629
970	0.0008780712133
971	0.0008767100032
972	0.0008750841016
973	0.000873582793
974	0.0008717504163
975	0.0008716758439
976	0.0008716742969
977	0.0008705987446
978	0.0008700140392
979	0.0008700134808
980	0.0008693947318
981	0.0008678002563
982	0.0008677998772
983	0.0008661268236
984	0.0008661287701
985	0.0008643435813
986	0.0008628623833
987	0.0008621217664
988	0.0008613651624
989	0.0008602972476
990	0.0008579495028
991	0.0008579460042
992	0.0008556848387
993	0.0008556858479
994	0.0008532890301
995	0.0008513462548
996	0.0008504165842
997	0.0008479833972
998	0.0008459376148
999	0.0008459366773
